"MacroTrends Data Download"
"ALGT - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2016-04-20,159.236,163.271,157.26,157.6,110768
2016-04-21,157.859,159.736,153.041,155.786,170208
2016-04-22,154.668,157.09,148.939,150.244,153520
2016-04-25,150.253,151.012,148.26,149.922,95440
2016-04-26,150.128,153.251,149.627,152.273,90201
2016-04-27,151.826,153.529,149.118,150.574,113893
2016-04-28,151.996,157.099,147.473,148.286,154674
2016-04-29,147.374,147.482,141.998,143.522,149447
2016-05-02,143.906,145.515,141.028,142.307,151205
2016-05-03,141.574,143.013,137.337,140.814,197484
2016-05-04,139.92,141.359,137.14,137.824,126513
2016-05-05,138.311,140.224,137.323,137.489,105670
2016-05-06,136.908,137.989,131.589,135.352,137844
2016-05-09,135.129,138.955,133.753,136.112,170295
2016-05-10,136.765,138.186,135.473,136.398,101500
2016-05-11,135.916,136.303,130.544,130.991,105940
2016-05-12,131.214,131.625,123.76,125.511,193021
2016-05-13,125.744,128.899,125.583,127.505,119582
2016-05-16,128.381,130.499,126.227,129.498,122791
2016-05-17,129.158,131.822,127.004,128.175,142000
2016-05-18,127.268,130.69,126.495,127.834,110071
2016-05-19,127.079,129.271,124.079,126.388,86390
2016-05-20,126.495,127.142,124.861,125.777,129927
2016-05-23,126.064,126.846,123.81,124.088,71899
2016-05-24,124.87,125.39,123.433,124.825,103747
2016-05-25,125.256,127.681,124.6,124.96,110047
2016-05-26,125.247,125.247,121.775,122.597,198565
2016-05-27,123.172,125.615,122.579,125.453,151134
2016-05-31,125.795,126.576,123.221,124.87,167017
2016-06-01,124.843,128.247,124.403,128.148,237875
2016-06-02,127.807,130.052,125.633,126.1,158001
2016-06-03,126.244,126.244,122.193,124.501,119931
2016-06-06,124.816,126.181,124.106,125.867,120125
2016-06-07,126.442,129.945,124.987,128.939,146209
2016-06-08,128.822,137.831,128.822,137.355,316237
2016-06-09,136.906,139.51,134.022,135.397,170242
2016-06-10,134.184,136.645,132.037,133.537,114237
2016-06-13,131.148,133.51,130.394,131.005,109980
2016-06-14,132.109,135.567,131.804,133.771,146180
2016-06-15,133.87,134.148,131.108,131.57,159709
2016-06-16,131.023,132.235,129.747,131.256,135340
2016-06-17,131.202,131.939,128.642,129.253,226504
2016-06-20,130.717,132.01,127.879,129.334,116113
2016-06-21,130.322,131.382,128.992,130.304,134286
2016-06-22,130.726,132.558,128.036,128.75,116727
2016-06-23,129.971,131.57,127.941,128.903,115719
2016-06-24,122.804,128.139,122.377,127.097,157417
2016-06-27,127.96,129.123,122.04,124.448,189413
2016-06-28,125.202,129.191,123.953,127.052,158867
2016-06-29,128.445,132.442,127.995,130.699,155287
2016-06-30,131.633,136.133,128.697,136.079,181104
2016-07-01,136.187,137.256,133.537,133.636,124471
2016-07-05,132.486,132.486,128.723,129.81,180253
2016-07-06,128.462,131.105,123.805,130.681,281003
2016-07-07,130.008,133.147,129.361,130.852,185343
2016-07-08,132.091,135.19,131.588,133.097,159430
2016-07-11,133.465,134.714,131.552,131.975,159839
2016-07-12,134.229,134.678,130.861,133.385,228093
2016-07-13,134.579,135.181,131.382,132.181,106800
2016-07-14,132.918,135.963,131.516,134.346,183220
2016-07-15,135.064,135.064,131.88,132.963,173724
2016-07-18,132.962,133.332,132.136,132.271,124636
2016-07-19,131.741,132.307,129.576,129.702,121504
2016-07-20,130.295,131.004,126.909,127.052,153700
2016-07-21,126.415,126.415,123.455,125.732,551171
2016-07-22,126.648,129.145,126.361,128.274,260071
2016-07-25,127.951,128.93,126.594,126.998,97839
2016-07-26,126.918,127.412,125.858,126.289,165362
2016-07-27,126.765,126.953,120.257,120.54,367820
2016-07-28,120.953,121.721,119.418,121.169,220343
2016-07-29,121.286,123.037,115.744,116.561,286519
2016-08-01,115.663,117.173,113,115.205,242909
2016-08-02,114.819,116.799,109.753,110.696,293906
2016-08-03,110.929,111.846,109.313,110.319,174602
2016-08-04,110.768,112.86,110.328,112.178,205982
2016-08-05,113.202,116.444,113.202,115.914,136688
2016-08-08,116.651,117.159,114.289,115.223,163311
2016-08-09,114.864,115.232,111.316,112.429,135959
2016-08-10,112.456,113.166,111.145,113.085,88367
2016-08-11,114.082,114.971,112.411,113.777,103031
2016-08-12,113.525,114.765,112.717,113.741,98942
2016-08-15,114.343,116.337,113.723,115.429,101962
2016-08-16,115.492,116.714,114.971,116.426,133311
2016-08-17,116.616,117.564,115.59,117.447,106347
2016-08-18,117.095,119.325,116.576,119.235,132996
2016-08-19,118.621,122.026,118.251,120.59,156875
2016-08-22,119.795,120.156,118.323,118.359,141465
2016-08-23,118.467,120.274,118.305,120.048,90250
2016-08-24,119.551,121.935,119.298,121.348,82475
2016-08-25,120.788,123.254,120.788,123.163,120572
2016-08-26,123.389,123.525,122.478,123.155,143567
2016-08-29,123.552,124.058,121.086,122.432,91293
2016-08-30,122.143,126.035,122.143,124.338,107546
2016-08-31,126.333,126.333,122.884,124.843,82349
2016-09-01,124.482,125.557,122.64,123.191,89978
2016-09-02,123.317,124.103,121.917,123.155,80501
2016-09-06,122.947,122.956,120.825,121.908,102596
2016-09-07,123.254,133.251,123.191,131.86,161039
2016-09-08,131.327,133.224,130.361,131.878,76045
2016-09-09,130.406,132.014,128.167,128.356,77524
2016-09-12,127.896,128.546,125.439,128.076,135191
2016-09-13,127.462,128.772,124.798,125.223,92316
2016-09-14,125.15,125.507,120.933,121.159,75201
2016-09-15,120.698,122.157,119.687,120.319,94937
2016-09-16,121.159,121.755,117.628,118.034,149218
2016-09-19,118.215,119.208,116.743,117.366,71163
2016-09-20,117.89,119.66,115.596,117.158,145902
2016-09-21,117.844,121.773,115.153,117.853,125682
2016-09-22,117.853,119.489,115.144,115.478,189301
2016-09-23,118.323,121.475,115.808,120.743,212275
2016-09-26,119.777,121.556,117.411,117.609,93905
2016-09-27,117.474,121.122,117.474,121.059,100442
2016-09-28,121.556,124.125,119.05,119.858,159144
2016-09-29,120.048,120.445,117.182,117.718,98377
2016-09-30,117.474,120.048,117.357,119.271,97869
2016-10-03,119.289,123.105,118.711,122.522,105572
2016-10-04,122.82,127.552,122.775,126.604,131181
2016-10-05,127.092,128.076,125.566,126.099,100481
2016-10-06,126.207,129.052,124.893,128.564,123752
2016-10-07,129.476,134.777,129.359,130.885,318393
2016-10-10,130.885,135.491,130.885,134.786,100339
2016-10-11,134.913,135.942,133.305,134.389,125633
2016-10-12,135.012,135.825,134.181,134.94,161041
2016-10-13,134.723,139.095,132.719,138.579,125139
2016-10-14,139.067,139.121,136.023,138.155,93473
2016-10-17,138.489,139.979,137.947,138.263,96297
2016-10-18,138.941,140.431,137.812,139.482,105728
2016-10-19,139.347,142.327,137.857,141.966,105302
2016-10-20,142.011,142.688,138.308,140.656,86993
2016-10-21,140.069,141.289,139.121,140.476,82513
2016-10-24,141.65,141.65,139.211,139.934,62973
2016-10-25,139.482,141.74,137.857,138.986,83053
2016-10-26,138.263,140.972,135.464,139.031,97557
2016-10-27,129.052,135.464,120.246,120.969,398771
2016-10-28,120.698,124.446,120.621,122.911,122242
2016-10-31,124.175,124.897,120.382,124.536,170082
2016-11-01,124.356,124.356,121.15,122.414,110283
2016-11-02,122.414,124.581,121.466,121.827,88918
2016-11-03,121.827,123.994,119.795,122.053,88710
2016-11-04,122.414,125.8,122.143,123.136,82265
2016-11-07,125.62,128.397,122.279,126.613,210209
2016-11-08,126.613,129.819,123.452,129.232,144076
2016-11-09,126.929,133.748,126.929,133.296,131126
2016-11-10,134.425,139.279,134.154,138.128,139288
2016-11-11,138.354,141.966,137.992,141.469,129091
2016-11-14,142.011,145.876,141.198,145.623,101066
2016-11-15,147.294,147.746,142.666,143.095,123238
2016-11-16,142.056,143.591,139.934,142.598,93451
2016-11-17,142.914,145.578,141.379,145.217,118321
2016-11-18,146.436,149.281,145.398,149.191,129195
2016-11-21,146.742,149.236,143.794,148.51,103335
2016-11-22,148.737,152.456,148.737,150.596,171505
2016-11-23,150.823,153.816,148.737,153.544,149188
2016-11-25,154.043,154.133,151.957,153.045,37952
2016-11-28,152.229,152.909,149.644,151.458,91467
2016-11-29,152.365,153.045,150.098,150.823,128209
2016-11-30,151.277,151.277,147.921,148.193,181109
2016-12-01,148.42,150.868,144.202,145.654,127563
2016-12-02,145.744,148.148,142.888,146.334,102002
2016-12-05,146.923,149.962,142.842,143.522,135042
2016-12-06,144.384,147.649,143.522,147.241,142981
2016-12-07,146.923,152.456,146.288,152.456,172676
2016-12-08,152.229,155.403,149.893,155.131,120891
2016-12-09,155.358,157.645,154.587,156.491,148407
2016-12-12,153.317,155.539,150.415,150.914,129555
2016-12-13,151.322,154.088,149.825,150.46,86231
2016-12-14,149.826,152.365,146.152,150.324,135824
2016-12-15,149.417,153.997,147.785,151.458,134837
2016-12-16,151.458,155.176,151.141,152.184,315218
2016-12-19,152.818,154.451,150.415,151.458,83100
2016-12-20,152.501,154.133,151.594,154.043,77644
2016-12-21,153.816,155.585,151.73,153.771,57213
2016-12-22,153.453,154.542,150.596,150.596,54281
2016-12-23,151.05,153.09,150.913,152.954,38585
2016-12-27,152.637,156.038,150.642,153.952,52867
2016-12-28,154.133,154.133,149.599,150.007,45838
2016-12-29,149.78,152.002,149.78,150.732,51689
2016-12-30,151.05,152.002,149.508,150.914,69828
2017-01-03,152.592,153.317,149.191,150.642,62579
2017-01-04,151.549,154.224,150.188,154.043,115053
2017-01-05,152.773,155.131,152.682,153.09,87263
2017-01-06,153.589,153.589,150.234,150.868,115897
2017-01-09,149.825,155.584,149.825,152.818,91401
2017-01-10,153.317,161.933,152.818,161.48,113078
2017-01-11,159.076,165.289,158.804,163.611,176951
2017-01-12,163.112,163.248,159.122,160.437,117798
2017-01-13,161.298,162.387,160.527,161.208,69074
2017-01-17,160.663,162.681,159.348,159.53,85163
2017-01-18,160.028,161.933,158.079,161.933,105670
2017-01-19,162.205,163.611,159.212,160.119,99102
2017-01-20,160.074,162.092,159.756,160.981,87600
2017-01-23,160.527,161.298,157.534,159.847,72271
2017-01-24,160.119,160.346,157.874,158.124,101405
2017-01-25,159.575,160.754,157.262,157.489,64546
2017-01-26,157.852,161.82,157.852,159.983,89409
2017-01-27,160.981,161.253,154.224,156.537,111835
2017-01-30,154.95,157.126,152.546,156.809,76389
2017-01-31,155.403,158.396,154.088,155.993,175044
2017-02-01,157.807,161.842,155.086,156.355,209422
2017-02-02,155.675,155.675,142.842,147.83,350046
2017-02-03,147.921,149.417,144.747,147.014,166826
2017-02-06,146.561,149.825,146.199,148.057,75792
2017-02-07,148.783,150.234,146.969,149.372,124743
2017-02-08,149.281,152.864,148.783,150.234,84863
2017-02-09,150.506,156.718,149.644,153.408,121027
2017-02-10,154.269,156.129,152.818,155.358,72919
2017-02-13,155.902,158.441,154.882,158.396,80656
2017-02-14,157.534,158.623,155.358,158.577,101018
2017-02-15,158.532,161.48,157.226,158.577,65657
2017-02-16,158.713,158.938,156.537,157.444,94003
2017-02-17,156.174,158.623,153.997,155.448,78686
2017-02-21,155.902,157.807,154.632,157.716,69381
2017-02-22,157.444,158.124,154.632,156.854,53524
2017-02-23,157.489,158.215,155.04,156.083,62250
2017-02-24,154.678,157.58,154.678,157.398,43857
2017-02-27,156.99,157.761,154.451,157.172,78599
2017-02-28,156.854,158.804,155.131,157.897,76760
2017-03-01,160.492,162.268,159.263,160.538,102435
2017-03-02,160.265,161.949,154.892,155.165,104015
2017-03-03,154.938,157.897,149.656,157.078,89071
2017-03-06,156.395,156.431,151.432,153.663,73591
2017-03-07,153.071,153.071,146.606,146.833,144317
2017-03-08,147.016,147.926,145.058,146.196,94858
2017-03-09,146.059,149.09,144.648,144.739,72007
2017-03-10,144.147,146.515,144.102,146.059,63577
2017-03-13,145.285,147.79,144.147,144.375,64570
2017-03-14,144.329,145.695,139.731,140.505,116803
2017-03-15,140.004,145.946,139.685,145.24,83872
2017-03-16,145.695,145.695,142.326,142.918,105211
2017-03-17,142.872,145.991,140.778,145.695,151513
2017-03-20,145.695,146.196,144.693,145.559,83036
2017-03-21,146.014,146.219,142.69,143.009,128244
2017-03-22,143.373,144.739,141.238,144.466,91151
2017-03-23,144.42,146.924,143.555,146.651,102001
2017-03-24,147.107,149.087,145.331,147.972,105095
2017-03-27,145.376,147.835,143.965,146.15,62507
2017-03-28,146.014,147.664,143.737,146.833,130746
2017-03-29,146.606,147.152,144.83,145.741,89266
2017-03-30,146.15,147.311,145.718,146.924,54882
2017-03-31,146.606,147.016,140.277,145.923,87234
2017-04-03,145.968,148.017,144.602,145.65,89941
2017-04-04,145.331,149.338,142.736,143.51,86940
2017-04-05,144.193,145.467,142.531,143.737,165276
2017-04-06,143.737,145.559,142.235,143.51,93480
2017-04-07,142.69,144.238,141.279,141.461,91192
2017-04-10,141.871,144.238,141.188,143.919,174011
2017-04-11,142.053,142.053,137.864,140.824,146011
2017-04-12,140.049,143.737,140.049,141.188,100254
2017-04-13,140.869,140.937,138.228,138.456,105016
2017-04-17,139.139,140.869,138.41,140.368,76736
2017-04-18,139.913,143.419,138.638,143.191,104976
2017-04-19,143.828,146.333,143.692,145.467,106484
2017-04-20,145.968,146.742,145.285,146.469,86204
2017-04-21,146.879,149.201,146.651,147.653,70547
2017-04-24,150.157,150.786,148.154,150.294,79428
2017-04-25,151.204,154.027,148.928,149.201,132279
2017-04-26,140.232,140.232,131.039,136.27,604597
2017-04-27,136.27,136.453,132.309,133.083,212276
2017-04-28,132.947,135.815,132.127,132.4,161475
2017-05-01,132.765,134.084,131.535,131.672,137138
2017-05-02,131.581,133.266,130.852,133.22,240424
2017-05-03,132.583,136.407,132.264,136.134,133877
2017-05-04,136.635,136.635,132.264,133.766,176675
2017-05-05,133.812,134.449,132.355,134.267,98514
2017-05-08,133.949,135.087,132.492,132.947,68897
2017-05-09,132.992,134.723,132.537,133.083,92347
2017-05-10,132.628,134.404,132.628,133.63,88054
2017-05-11,133.266,133.584,131.171,131.558,102080
2017-05-12,131.035,131.626,129.396,131.126,108074
2017-05-15,131.444,133.129,130.852,132.082,64157
2017-05-16,131.9,132.218,130.625,131.035,61147
2017-05-17,129.891,130.577,127.283,128.061,154262
2017-05-18,127.786,130.897,127.786,128.61,109942
2017-05-19,128.518,131.675,127.253,130.531,73313
2017-05-22,131.08,131.924,130.005,130.12,52418
2017-05-23,130.303,132.178,129.662,131.218,71312
2017-05-24,131.446,132.499,130.486,131.995,129875
2017-05-25,132.59,134.466,130.211,134.1,80618
2017-05-26,133.871,135.747,133.414,133.551,111994
2017-05-30,132.224,132.499,125.087,125.133,180491
2017-05-31,125.819,127.237,123.211,125.361,227081
2017-06-01,125.819,126.368,124.346,125.407,173431
2017-06-02,125.865,129.433,125.407,127.557,130217
2017-06-05,127.512,128.427,126.414,127.42,147887
2017-06-06,127.329,128.29,126.276,126.459,129175
2017-06-07,127.054,128.198,126.048,127.008,114597
2017-06-08,127.969,129.57,124.767,125.773,195025
2017-06-09,125.682,129.25,125.567,128.198,211117
2017-06-12,128.335,131.812,127.695,130.76,126210
2017-06-13,130.897,131.538,128.335,130.577,136273
2017-06-14,130.76,133.871,129.982,132.773,106580
2017-06-15,131.584,133.277,130.257,130.989,148470
2017-06-16,130.852,131.515,129.218,131.126,151038
2017-06-19,131.721,134.42,131.252,134.1,74313
2017-06-20,134.558,134.558,130.165,130.303,94024
2017-06-21,130.303,131.218,129.708,130.531,87675
2017-06-22,130.577,131.721,129.891,130.486,141724
2017-06-23,130.577,131.263,129.342,129.708,206749
2017-06-26,130.165,130.394,126.093,126.688,143699
2017-06-27,126.276,128.015,126.093,126.322,109276
2017-06-28,126.414,128.061,125.315,125.453,107160
2017-06-29,125.59,125.865,123.485,124.538,134962
2017-06-30,124.95,125.956,123.989,124.08,158781
2017-07-03,124.812,127.969,124.584,127.329,60625
2017-07-05,127.374,128.29,122.159,127.969,88545
2017-07-06,126.231,128.107,125.407,125.59,79113
2017-07-07,125.544,126.505,125.224,125.91,74202
2017-07-10,126.276,128.514,125.361,125.499,168783
2017-07-11,125.727,130.852,125.727,128.198,190300
2017-07-12,129.342,132.453,128.93,132.178,106917
2017-07-13,132.041,133.048,129.296,129.982,137294
2017-07-14,129.845,130.852,128.427,129.57,83311
2017-07-17,130.028,131.675,128.381,131.035,73120
2017-07-18,130.76,131.767,129.387,131.629,106672
2017-07-19,131.767,132.521,129.982,131.767,109192
2017-07-20,131.995,133.002,131.08,132.041,96539
2017-07-21,132.59,132.773,131.355,132.499,92148
2017-07-24,132.27,134.054,132.224,132.453,105088
2017-07-25,133.139,134.512,131.858,132.178,116689
2017-07-26,132.59,133.322,130.852,131.035,137311
2017-07-27,121.701,126.002,115.479,120.649,516995
2017-07-28,120.146,121.976,118.498,118.91,203572
2017-07-31,119.276,120.603,117.034,118.27,159302
2017-08-01,119.048,120.557,118.178,119.185,129797
2017-08-02,119.596,120.146,116.119,116.76,168529
2017-08-03,116.989,118.224,115.799,117.583,107262
2017-08-04,117.995,120.42,117.4,120.283,99495
2017-08-07,119.871,120.329,118.727,119.459,120308
2017-08-08,119.322,119.734,118.064,119.002,103827
2017-08-09,118.453,119.139,114.747,115.067,224434
2017-08-10,114.472,114.953,111.407,111.91,162330
2017-08-11,112.047,112.258,109.943,110.309,105646
2017-08-14,111.315,113.897,111.315,113.649,95691
2017-08-15,113.649,114.198,112.917,113.786,72422
2017-08-16,114.292,114.982,113.004,113.556,51465
2017-08-17,113.096,113.832,109.553,109.921,119395
2017-08-18,109.369,110.381,108.127,109.323,107033
2017-08-21,109.691,112.498,108.771,110.105,98902
2017-08-22,110.519,111.071,108.679,108.863,93959
2017-08-23,108.771,109.415,106.562,106.608,125788
2017-08-24,106.654,106.852,105.228,105.964,132999
2017-08-25,106.838,110.197,106.332,109.645,102619
2017-08-28,109.599,109.599,108.311,108.679,59482
2017-08-29,108.311,112.107,108.311,111.623,153309
2017-08-30,110.565,111.297,106.332,109.047,183113
2017-08-31,109.231,109.76,108.403,108.587,109838
2017-09-01,108.817,109.208,107.989,108.541,133255
2017-09-05,108.173,109.461,107.298,107.851,126762
2017-09-06,107.529,108.311,102.64,107.206,268322
2017-09-07,107.713,108.219,105.78,105.964,167846
2017-09-08,105.78,106.654,104.584,106.148,145637
2017-09-11,106.056,108.196,106.056,107.989,211529
2017-09-12,107.989,109.323,107.529,109.185,129888
2017-09-13,109.001,112.268,108.863,111.808,120907
2017-09-14,111.761,113.326,109.922,113.28,109945
2017-09-15,113.556,114.062,112.337,113.74,335827
2017-09-18,114.338,114.338,112.452,112.866,147813
2017-09-19,112.268,114.614,112.268,113.188,177108
2017-09-20,112.912,119.031,112.084,118.341,195982
2017-09-21,118.019,118.663,116.217,118.341,124390
2017-09-22,118.295,120.366,116.869,119.721,213475
2017-09-25,120.135,123.586,120.09,123.264,154164
2017-09-26,122.62,124.323,121.148,123.172,238045
2017-09-27,123.494,126.209,123.494,125.427,204149
2017-09-28,125.473,126.761,122.758,122.988,151633
2017-09-29,123.218,124.553,121.102,121.194,179332
2017-10-02,121.47,121.47,118.065,119.675,289532
2017-10-03,119.721,122.942,119.721,122.574,139358
2017-10-04,122.988,125.105,120.872,121.194,144182
2017-10-05,121.378,121.585,119.767,120.826,97254
2017-10-06,120.274,122.804,120.274,121.424,101326
2017-10-09,121.654,122.574,120.113,122.436,110692
2017-10-10,123.034,127.773,122.436,122.896,184874
2017-10-11,122.988,127.175,119.722,127.129,174802
2017-10-12,126.761,129.89,126.715,129.844,182011
2017-10-13,130.166,130.622,128.142,129.154,138314
2017-10-16,129.108,129.752,128.003,128.74,110602
2017-10-17,129.2,131.04,129.2,130.212,78722
2017-10-18,130.212,131.592,129.338,131.362,101249
2017-10-19,131.04,131.04,126.899,127.589,168890
2017-10-20,128.372,130.074,128.096,129.108,72916
2017-10-23,129.844,130.534,127.175,127.819,72980
2017-10-24,127.911,129.982,126.899,129.798,92824
2017-10-25,129.706,130.58,128.28,128.694,216966
2017-10-26,130.074,133.433,126.899,130.074,270041
2017-10-27,130.58,130.58,126.531,128.188,172350
2017-10-30,128.049,128.648,125.151,127.359,99104
2017-10-31,127.175,127.82,125.381,125.519,124198
2017-11-01,126.209,127.589,124.783,125.473,135788
2017-11-02,125.933,126.209,122.298,122.988,228391
2017-11-03,123.034,123.402,121.539,121.7,126763
2017-11-06,121.608,124.23,121.102,122.022,125907
2017-11-07,121.516,121.516,117.421,117.467,117632
2017-11-08,117.191,117.835,116.271,117.099,102098
2017-11-09,116.593,118.64,116.455,116.731,95982
2017-11-10,116.777,118.755,115.949,117.513,123952
2017-11-13,116.869,118.479,115.902,116.961,64723
2017-11-14,116.363,119.399,116.363,119.215,74708
2017-11-15,118.709,121.93,118.709,121.93,74317
2017-11-16,122.482,126.761,122.482,126.577,120662
2017-11-17,126.301,127.267,122.834,126.669,96028
2017-11-20,126.577,127.221,124.829,126.577,80019
2017-11-21,127.132,128.704,125.421,128.011,111195
2017-11-22,127.826,129.259,125.883,126.762,88680
2017-11-24,126.901,127.826,125.56,127.548,79742
2017-11-27,127.456,128.566,126.762,128.242,104154
2017-11-28,128.288,132.543,128.242,131.803,152374
2017-11-29,131.71,142.162,131.71,140.821,245241
2017-11-30,133.792,142.625,129.491,140.59,267539
2017-12-01,139.85,140.266,132.774,136.428,229722
2017-12-04,138.971,144.475,138,140.405,188626
2017-12-05,138.786,140.983,137.538,138.694,188903
2017-12-06,138.694,139.572,136.15,136.243,143664
2017-12-07,136.011,138.231,135.595,136.89,84859
2017-12-08,137.954,139.341,135.271,137.445,78019
2017-12-11,137.538,138,134.115,135.271,93094
2017-12-12,135.734,138,135.318,135.503,77226
2017-12-13,136.058,138.231,135.919,136.104,75039
2017-12-14,136.659,138.092,135.549,135.965,65507
2017-12-15,136.659,139.711,136.659,138.555,226330
2017-12-18,139.387,142.023,137.815,141.839,62676
2017-12-19,141.977,143.272,140.59,141.654,113503
2017-12-20,142.255,142.671,140.22,141.284,69456
2017-12-21,144.706,150.07,144.706,148.359,152660
2017-12-22,148.822,150.163,144.428,148.822,183261
2017-12-26,148.359,149.932,146.926,147.296,77342
2017-12-27,147.897,148.452,145.492,146.093,182559
2017-12-28,146.324,146.833,142.948,143.827,135053
2017-12-29,140.59,143.935,140.59,143.133,84394
2018-01-02,143.735,145.215,137.039,142.486,158693
2018-01-03,141.7,143.688,138.463,143.365,146748
2018-01-04,144.243,145.423,139.526,139.526,78679
2018-01-05,139.572,139.572,137.353,138.648,68245
2018-01-08,139.064,139.064,136.428,136.89,98206
2018-01-09,139.619,143.365,139.018,139.526,171067
2018-01-10,139.572,143.781,139.572,143.226,90199
2018-01-11,144.428,152.614,142.717,150.903,211365
2018-01-12,152.29,154.556,149.377,153.077,224461
2018-01-16,156.406,159.089,154.926,156.268,256340
2018-01-17,157.285,158.117,152.521,154.094,220218
2018-01-18,154.51,155.99,152.568,154.418,124915
2018-01-19,155.435,156.314,154.233,155.666,152431
2018-01-22,154.88,156.221,153.863,155.111,192291
2018-01-23,154.048,155.296,152.105,155.065,183556
2018-01-24,154.001,154.233,147.388,149.331,216480
2018-01-25,149.701,151.18,142.671,144.475,221596
2018-01-26,145.122,148.359,144.521,147.989,103513
2018-01-29,147.851,151.643,147.851,149.007,169671
2018-01-30,148.036,150.394,145.122,147.434,213083
2018-01-31,147.897,149.839,147.203,147.296,257197
2018-02-01,147.666,160.753,146.602,154.279,424815
2018-02-02,152.66,156.36,150.302,151.689,199483
2018-02-05,151.134,155.851,146.278,146.602,202575
2018-02-06,144.382,148.544,143.527,147.897,191866
2018-02-07,147.943,152.429,147.943,150.394,139765
2018-02-08,150.579,150.579,145.4,145.585,139473
2018-02-09,146.463,148.267,141.145,147.573,138457
2018-02-12,148.359,152.152,145.862,151.273,115632
2018-02-13,151.18,152.568,149.284,151.92,80080
2018-02-14,151.55,153.077,150.394,152.383,110349
2018-02-15,153.354,155.065,152.152,154.926,90425
2018-02-16,155.111,157.47,154.233,154.464,74664
2018-02-20,153.678,155.481,152.383,152.845,90317
2018-02-21,152.845,158.164,152.845,155.62,109288
2018-02-22,155.944,158.503,153.955,154.325,168723
2018-02-23,155.435,156.684,153.863,156.452,76174
2018-02-26,156.637,159.042,155.25,158.349,120048
2018-02-27,158.117,158.626,155.296,155.389,95275
2018-02-28,155.99,156.637,153.146,153.816,139319
2018-03-01,154.281,156.324,149.404,152.052,190693
2018-03-02,150.984,154.559,150.612,152.655,187741
2018-03-05,152.33,154.745,151.076,151.309,114032
2018-03-06,152.052,154.188,149.265,154.141,108232
2018-03-07,152.655,159.436,152.655,159.111,113417
2018-03-08,159.297,163.476,158.321,161.619,111291
2018-03-09,162.594,162.594,156.567,161.897,51101
2018-03-12,162.548,164.87,160.922,164.87,110793
2018-03-13,164.916,167.378,163.801,166.82,122136
2018-03-14,167.424,168.539,162.13,162.501,75106
2018-03-15,162.826,164.219,160.225,160.458,81613
2018-03-16,161.247,166.681,161.247,165.334,183439
2018-03-19,164.452,165.984,161.712,163.569,70611
2018-03-20,163.616,165.055,162.548,163.523,83418
2018-03-21,161.619,164.545,160.225,161.944,117558
2018-03-22,160.133,162.222,155.628,155.674,101329
2018-03-23,156.046,159.529,154.141,154.838,102316
2018-03-26,157.439,159.25,153.259,159.064,142372
2018-03-27,159.529,162.176,155.303,156.046,262080
2018-03-28,156.139,160.179,154.188,157.439,126055
2018-03-29,158.043,161.433,156.649,160.272,121276
2018-04-02,160.133,160.318,156.649,158.135,223334
2018-04-03,159.482,161.944,159.436,161.479,190477
2018-04-04,159.947,162.269,159.715,161.479,163392
2018-04-05,162.455,164.405,161.154,163.709,113435
2018-04-06,162.733,163.546,159.25,160.225,100614
2018-04-09,160.783,161.34,156.046,156.185,96780
2018-04-10,158.228,158.228,152.47,154.002,125186
2018-04-11,153.305,155.674,151.703,152.191,95285
2018-04-12,152.841,155.419,148.662,153.491,80180
2018-04-13,151.68,151.68,138.862,140.302,1058863
2018-04-16,135.425,138.63,131.571,135.983,971539
2018-04-17,137.562,138.165,131.803,131.896,459682
2018-04-18,131.153,134.125,131.153,132.639,459302
2018-04-19,132.824,133.614,131.292,133.242,180915
2018-04-20,132.407,136.192,132.407,134.032,235756
2018-04-23,134.589,135.564,131.849,133.15,166503
2018-04-24,134.079,134.775,131.013,133.382,213692
2018-04-25,133.15,134.404,131.269,133.103,162745
2018-04-26,140.209,147.314,138.398,146.061,612232
2018-04-27,145.736,152.609,145.736,149.172,332841
2018-04-30,150.194,150.194,147.384,148.847,236104
2018-05-01,149.219,152.771,147.5,151.309,235028
2018-05-02,151.541,152.237,148.615,148.754,128636
2018-05-03,148.476,148.986,146.014,146.386,141467
2018-05-04,145.643,149.544,145.039,148.568,142991
2018-05-07,148.754,148.991,146.246,148.243,68516
2018-05-08,148.801,153.027,148.127,150.844,210898
2018-05-09,150.844,153.259,145.039,147.779,261121
2018-05-10,147.732,153.259,146.896,149.637,99653
2018-05-11,149.311,152.098,148.429,151.03,102864
2018-05-14,151.076,151.912,146.479,148.336,141489
2018-05-15,146.804,148.429,142.67,146.943,99755
2018-05-16,147.407,151.076,146.664,149.544,112657
2018-05-17,149.684,151.036,149.217,149.964,131002
2018-05-18,149.171,151.13,148.821,150.757,94256
2018-05-21,151.176,152.762,148.284,148.424,185205
