symbol,date,open,high,low,close,volume,vwap,change,changePercent,exchange,ticker_status,source_name,daily_return,signal,position_size,risk_gate,strategy_return,active_signal,cum_strategy,cum_buyhold
SKYW,2025-07-17,111.64,114.94,111.64,114.51,561752,113.1825,2.87,2.57,NASDAQ,,SkyWest,3.1342880302621,CASH,0.0,,0.0,CASH,0.9884630151522644,1.1436133027064814
SKYW,2025-07-18,115.1,115.1,112.13,113.15,416900,113.87,-1.95,-1.69,NASDAQ,,SkyWest,-1.1876691991965727,CASH,0.0,,0.0,CASH,0.9884630151522644,1.130030959752322
SKYW,2025-07-21,113.5,113.74,112.32,112.44,247600,113.0,-1.06,-0.93392,NASDAQ,,SkyWest,-0.6274856385329319,CASH,0.0,,0.0,CASH,0.9884630151522644,1.1229401777689003
SKYW,2025-07-22,112.1,113.64,110.85,112.59,292000,112.295,0.49,0.43711,NASDAQ,,SkyWest,0.13340448239060887,CASH,0.0,,0.0,CASH,0.9884630151522644,1.124438230300609
SKYW,2025-07-23,113.8,114.47,113.06,113.46,384587,113.6975,-0.34,-0.29877,NASDAQ,,SkyWest,0.7727151612043626,CASH,0.0,,0.0,CASH,0.9884630151522644,1.1331269349845199
SKYW,2025-07-24,112.23,113.17,109.57,111.17,636600,111.535,-1.06,-0.94449,NASDAQ,,SkyWest,-2.0183324519654433,CASH,0.0,,0.0,CASH,0.9884630151522644,1.1102566663337659
SKYW,2025-07-25,111.4,114.25,108.23,112.3,993683,111.545,0.9,0.8079,NASDAQ,,SkyWest,1.0164612755239721,CASH,0.0,,0.0,CASH,0.9884630151522644,1.121541995405972
SKYW,2025-07-28,114.29,119.13,113.71,117.52,782909,116.1625,3.23,2.83,NASDAQ,,SkyWest,4.648263579697232,CASH,0.0,,0.0,CASH,0.9884630151522644,1.1736742235094373
SKYW,2025-07-29,119.0,119.44,116.1,116.63,452000,117.7925,-2.37,-1.99,NASDAQ,,SkyWest,-0.7573179033356081,CASH,0.0,,0.0,CASH,0.9884630151522644,1.1647857784879652
SKYW,2025-07-30,117.47,118.22,115.92,116.66,432059,117.0675,-0.81,-0.68954,NASDAQ,,SkyWest,0.025722369887670737,CASH,0.0,,0.0,CASH,0.9884630151522644,1.165085388994307
SKYW,2025-07-31,116.39,117.61,115.1,115.96,307000,116.265,-0.43,-0.36945,NASDAQ,,SkyWest,-0.6000342876735787,CASH,0.0,,0.0,CASH,0.9884630151522644,1.158094477179666
SKYW,2025-08-01,113.13,113.23,108.19,109.11,415164,110.915,-4.02,-3.55,NASDAQ,,SkyWest,-5.907209382545697,LONG,1.0,OK,-5.907209382545697,LONG,0.9300724351781957,1.0896834115649652
SKYW,2025-08-04,110.5,110.6,109.0,109.69,298415,109.9475,-0.81,-0.73303,NASDAQ,,SkyWest,0.5315736412794481,LONG,1.0,OK,0.5315736412794481,LONG,0.9350164550884089,1.0954758813542391
SKYW,2025-08-05,110.71,111.77,107.24,109.21,308447,109.7325,-1.5,-1.35,NASDAQ,,SkyWest,-0.43759686388914476,LONG,1.0,OK,-0.43759686388914476,LONG,0.9309248524040946,1.090682113252771
SKYW,2025-08-06,109.7,112.72,108.74,112.34,274734,110.875,2.64,2.41,NASDAQ,,SkyWest,2.8660379086164367,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1219414760810944
SKYW,2025-08-07,112.91,113.43,110.3,111.78,195807,112.105,-1.13,-1.0,NASDAQ,,SkyWest,-0.498486736692183,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1163487466293815
SKYW,2025-08-08,112.47,112.47,110.0,110.81,233400,111.4375,-1.66,-1.48,NASDAQ,,SkyWest,-0.8677759885489356,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1066613402576648
SKYW,2025-08-11,110.27,111.01,109.06,109.6,246500,109.985,-0.67,-0.6076,NASDAQ,,SkyWest,-1.091959209457638,CASH,0.0,,0.0,CASH,0.9309248524040946,1.0945770498352139
SKYW,2025-08-12,111.0,117.61,111.0,117.28,321889,114.2225,6.28,5.66,NASDAQ,,SkyWest,7.0072992700729975,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1712773394587033
SKYW,2025-08-13,117.66,119.43,116.76,118.61,306643,118.115,0.95,0.80741,NASDAQ,,SkyWest,1.134038199181453,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1845600719065212
SKYW,2025-08-14,117.35,118.27,115.79,116.67,207479,117.02,-0.68,-0.57946,NASDAQ,,SkyWest,-1.6356125115926101,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1651852591630878
SKYW,2025-08-15,117.46,118.18,115.44,116.5,241926,116.895,-0.96,-0.8173,NASDAQ,,SkyWest,-0.14571012256793248,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1634874662938177
SKYW,2025-08-18,116.17,118.37,116.07,117.44,201328,117.0125,1.27,1.09,NASDAQ,,SkyWest,0.8068669527896866,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1728752621591925
SKYW,2025-08-19,116.83,118.51,116.06,116.16,188700,116.89,-0.67,-0.57348,NASDAQ,,SkyWest,-1.0899182561307952,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1600918805552776
SKYW,2025-08-20,115.84,115.97,113.11,113.44,251700,114.59,-2.4,-2.07,NASDAQ,,SkyWest,-2.3415977961432466,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1329271946469583
SKYW,2025-08-21,113.46,114.73,112.2,114.47,282300,113.715,1.01,0.89018,NASDAQ,,SkyWest,0.9079689703808125,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1432138220313586
SKYW,2025-08-22,115.19,119.99,114.73,119.08,493526,117.2475,3.89,3.38,NASDAQ,,SkyWest,4.027256049619998,CASH,0.0,,0.0,CASH,0.9309248524040946,1.1892539698392084
SKYW,2025-08-25,118.12,123.77,118.12,121.38,651850,120.3475,3.26,2.76,NASDAQ,,SkyWest,1.931474638898223,CASH,0.0,,0.0,CASH,0.9309248524040946,1.212224108658743
SKYW,2025-08-26,121.87,123.94,121.55,123.72,463905,122.77,1.85,1.52,NASDAQ,,SkyWest,1.9278299555116174,CASH,0.0,,0.0,CASH,0.9309248524040946,1.2355937281534
SKYW,2025-08-27,122.52,123.9,121.14,122.59,330900,122.5375,0.07,0.05713353,NASDAQ,,SkyWest,-0.9133527319754253,CASH,0.0,,0.0,CASH,0.9309248524040946,1.2243083990811938
SKYW,2025-08-28,123.27,123.63,121.13,122.5,244034,122.6325,-0.77,-0.62465,NASDAQ,,SkyWest,-0.07341544987355952,CASH,0.0,,0.0,CASH,0.9309248524040946,1.2234095675621686
SKYW,2025-08-29,122.53,123.41,120.32,121.4,232800,121.915,-1.13,-0.92222,NASDAQ,,SkyWest,-0.897959183673469,CASH,0.0,,0.0,CASH,0.9309248524040946,1.2124238489963042
SKYW,2025-09-02,119.82,121.25,117.49,120.18,364248,119.685,0.36,0.30045,NASDAQ,,SkyWest,-1.004942339373971,LONG,1.0,OK,-1.004942339373971,LONG,0.9215695944145312,1.2002396884050728
SKYW,2025-09-03,119.52,123.35,119.52,122.49,492913,121.22,2.97,2.48,NASDAQ,,SkyWest,1.9221168247628428,LONG,1.0,OK,1.9221168247628428,LONG,0.9392832386406716,1.223309697393388
SKYW,2025-09-04,122.84,123.67,120.04,120.5,330600,121.7625,-2.34,-1.9,NASDAQ,,SkyWest,-1.624622418156585,LONG,1.0,OK,-1.624622418156585,LONG,0.924023432575728,1.2034355338060514
SKYW,2025-09-05,120.6,122.15,118.37,119.22,333580,120.085,-1.37,-1.14,NASDAQ,,SkyWest,-1.0622406639004156,CASH,0.0,,0.0,CASH,0.924023432575728,1.1906521522021365
SKYW,2025-09-08,119.46,119.79,108.98,109.42,763200,114.4125,-10.04,-8.4,NASDAQ,,SkyWest,-8.220097299110884,CASH,0.0,,0.0,CASH,0.924023432575728,1.0927793867971631
SKYW,2025-09-09,109.42,109.42,107.15,107.85,548108,108.46,-1.57,-1.43,NASDAQ,,SkyWest,-1.4348382379820945,CASH,0.0,,0.0,CASH,0.924023432575728,1.0770997702986111
SKYW,2025-09-10,107.65,110.28,107.65,108.14,354608,108.43,0.49,0.45518,NASDAQ,,SkyWest,0.2688919796012934,CASH,0.0,,0.0,CASH,0.924023432575728,1.079996005193248
SKYW,2025-09-11,108.85,109.51,106.81,109.33,301433,108.625,0.475,0.44097,NASDAQ,,SkyWest,1.1004253745145132,CASH,0.0,,0.0,CASH,0.924023432575728,1.0918805552781377
SKYW,2025-09-12,108.83,109.88,107.4,107.66,401811,108.4425,-1.17,-1.08,NASDAQ,,SkyWest,-1.527485594072997,CASH,0.0,,0.0,CASH,0.924023432575728,1.0752022370917798
SKYW,2025-09-15,106.93,108.43,104.42,104.51,399300,106.0725,-2.42,-2.26,NASDAQ,,SkyWest,-2.925877763328988,CASH,0.0,,0.0,CASH,0.924023432575728,1.0437431339258956
SKYW,2025-09-16,105.27,105.52,103.03,104.13,385400,104.4875,-1.14,-1.08,NASDAQ,,SkyWest,-0.3636015692278338,CASH,0.0,,0.0,CASH,0.924023432575728,1.0399480675122332
SKYW,2025-09-17,104.61,106.51,103.5,103.63,352259,104.5625,-0.98,-0.93681,NASDAQ,,SkyWest,-0.48016901949485824,CASH,0.0,,0.0,CASH,0.924023432575728,1.034954559073204
SKYW,2025-09-18,104.05,104.82,103.47,104.52,297500,104.215,0.47,0.45171,NASDAQ,,SkyWest,0.8588246646723974,CASH,0.0,,0.0,CASH,0.924023432575728,1.0438430040946762
SKYW,2025-09-19,105.29,106.18,102.83,104.24,803800,104.635,-1.05,-0.99725,NASDAQ,,SkyWest,-0.26789131266743427,CASH,0.0,,0.0,CASH,0.924023432575728,1.0410466393688198
SKYW,2025-09-22,103.72,103.95,102.0,103.12,246435,103.1975,-0.6,-0.57848,NASDAQ,,SkyWest,-1.074443591711427,CASH,0.0,,0.0,CASH,0.924023432575728,1.0298611804653943
SKYW,2025-09-23,103.31,104.92,102.64,103.1,285500,103.4925,-0.21,-0.20327,NASDAQ,,SkyWest,-0.019394879751755134,CASH,0.0,,0.0,CASH,0.924023432575728,1.029661440127833
SKYW,2025-09-24,103.18,103.99,102.65,102.91,338312,103.1825,-0.27,-0.26168,NASDAQ,,SkyWest,-0.18428709990300218,CASH,0.0,,0.0,CASH,0.924023432575728,1.0277639069210018
SKYW,2025-09-25,102.49,102.49,100.56,101.62,242300,101.79,-0.87,-0.84886,NASDAQ,,SkyWest,-1.2535224953843072,CASH,0.0,,0.0,CASH,0.924023432575728,1.0148806551483065
SKYW,2025-09-26,102.15,103.18,101.5,101.8,201800,102.1575,-0.35,-0.34263,NASDAQ,,SkyWest,0.1771304861247769,CASH,0.0,,0.0,CASH,0.924023432575728,1.016678318186357
SKYW,2025-09-29,102.44,103.0,100.5,101.12,305348,101.765,-1.32,-1.29,NASDAQ,,SkyWest,-0.6679764243614827,CASH,0.0,,0.0,CASH,0.924023432575728,1.0098871467092774
SKYW,2025-09-30,101.2,101.62,99.1,100.62,488500,100.635,-0.58,-0.57312,NASDAQ,,SkyWest,-0.49446202531645556,CASH,0.0,,0.0,CASH,0.924023432575728,1.004893638270248
SKYW,2025-10-01,102.67,102.67,100.37,100.9,461837,101.6525,-1.77,-1.72,NASDAQ,,SkyWest,0.2782746968793548,SHORT,0.7939110941028816,OK,-0.2209253690606363,SHORT,0.9219820303971034,1.0076900029961045
SKYW,2025-10-02,100.58,101.16,99.16,100.07,388000,100.2425,-0.51,-0.50706,NASDAQ,,SkyWest,-0.822596630327066,SHORT,0.7939110941028816,OK,0.6530685907883046,SHORT,0.9280032054503392,0.9994007789873158
SKYW,2025-10-03,99.57,101.14,98.76,100.02,329845,99.8725,0.45,0.45194,NASDAQ,,SkyWest,-0.049965024482856446,SHORT,0.7939110941028816,OK,0.03966778725406183,SHORT,0.9283713237875881,0.998901428143413
SKYW,2025-10-06,100.84,101.02,98.76,100.34,296066,100.24,-0.5,-0.49583,NASDAQ,,SkyWest,0.31993601279745043,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0020972735443918
SKYW,2025-10-07,100.68,101.0,98.6,99.24,308418,99.88,-1.44,-1.43,NASDAQ,,SkyWest,-1.096272672912102,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9911115549785274
SKYW,2025-10-08,99.69,100.15,98.52,99.57,299857,99.4825,-0.12,-0.12037,NASDAQ,,SkyWest,0.3325272067714602,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9944072705482867
SKYW,2025-10-09,102.0,102.59,99.1,100.27,337546,100.99,-1.73,-1.7,NASDAQ,,SkyWest,0.7030229988952419,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0013981823629277
SKYW,2025-10-10,99.88,102.0,97.06,97.24,282035,99.045,-2.64,-2.64,NASDAQ,,SkyWest,-3.021841029221106,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9711375212224103
SKYW,2025-10-13,98.02,99.72,97.7,98.15,212732,98.3975,0.13,0.13263,NASDAQ,,SkyWest,0.9358288770053624,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9802257065814437
SKYW,2025-10-14,97.0,101.67,96.0,101.06,230700,98.9325,4.06,4.19,NASDAQ,,SkyWest,2.964849719816609,CASH,0.0,,0.0,CASH,0.9283713237875881,1.009287925696594
SKYW,2025-10-15,101.14,102.02,100.79,101.89,237900,101.46,0.75,0.74155,NASDAQ,,SkyWest,0.821294280625362,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0175771497053825
SKYW,2025-10-16,101.76,102.07,98.58,100.37,256149,100.695,-1.39,-1.37,NASDAQ,,SkyWest,-1.4918048876239043,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0023968840507336
SKYW,2025-10-17,100.16,101.2,98.98,99.07,230812,99.8525,-1.09,-1.09,NASDAQ,,SkyWest,-1.2952077313938548,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9894137621092574
SKYW,2025-10-20,99.43,101.76,98.92,101.27,174643,100.345,1.84,1.85,NASDAQ,,SkyWest,2.2206520641970373,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0113851992409861
SKYW,2025-10-21,100.69,102.32,100.69,101.6,160900,101.325,0.91,0.90376,NASDAQ,,SkyWest,0.32586155821072715,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0146809148107454
SKYW,2025-10-22,101.7,102.42,100.44,100.62,202800,101.295,-1.08,-1.06,NASDAQ,,SkyWest,-0.9645669291338477,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0048936382702482
SKYW,2025-10-23,101.05,101.3,98.74,99.05,157136,100.035,-2.0,-1.98,NASDAQ,,SkyWest,-1.5603259789306323,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9892140217716964
SKYW,2025-10-24,99.59,101.03,99.59,100.35,168332,100.14,0.76,0.76313,NASDAQ,,SkyWest,1.3124684502776374,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0021971437131725
SKYW,2025-10-27,100.0,101.68,100.0,101.11,280800,100.6975,1.11,1.11,NASDAQ,,SkyWest,0.7573492775286628,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0097872765404972
SKYW,2025-10-28,100.67,101.11,98.31,98.62,292300,99.6775,-2.05,-2.04,NASDAQ,,SkyWest,-2.462664424883787,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9849196045141315
SKYW,2025-10-29,98.14,99.65,95.81,96.61,275796,97.5525,-1.53,-1.56,NASDAQ,,SkyWest,-2.038126140742247,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9648457005892338
SKYW,2025-10-30,96.0,97.0,94.98,95.12,355600,95.775,-0.88,-0.91667,NASDAQ,,SkyWest,-1.542283407514744,CASH,0.0,,0.0,CASH,0.9283713237875881,0.9499650454409266
SKYW,2025-10-31,99.45,103.0,96.5,100.48,539029,99.8575,1.03,1.04,NASDAQ,,SkyWest,5.634987384356593,CASH,0.0,,0.0,CASH,0.9283713237875881,1.0034954559073201
SKYW,2025-11-03,101.14,101.7,98.74,100.55,525403,100.5325,-0.59,-0.58335,NASDAQ,,SkyWest,0.06966560509553688,SHORT,0.7939110941028816,OK,-0.055308296762736964,SHORT,0.9278578574207675,1.004194547088784
SKYW,2025-11-04,99.0,99.0,94.87,95.04,362131,96.9775,-3.96,-4.0,NASDAQ,,SkyWest,-5.479860765788159,SHORT,0.7939110941028816,OK,4.350522256098332,SHORT,0.9682245200128151,0.9491660840906817
SKYW,2025-11-05,95.5,99.0,95.5,98.73,343097,97.1825,3.23,3.38,NASDAQ,,SkyWest,3.882575757575757,SHORT,0.7939110941028816,OK,-3.082419967634294,SHORT,0.9383797740764087,0.9860181763707176
SKYW,2025-11-06,97.8,98.8,96.18,96.87,239200,97.4125,-0.93,-0.95092,NASDAQ,,SkyWest,-1.8839258584017027,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9674423249775288
SKYW,2025-11-07,96.13,99.86,95.04,98.6,295188,97.4075,2.47,2.57,NASDAQ,,SkyWest,1.7858986270258947,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9847198641765699
SKYW,2025-11-10,99.21,100.3,97.08,98.36,266720,98.7375,-0.85,-0.85677,NASDAQ,,SkyWest,-0.24340770791074773,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9823229801258359
SKYW,2025-11-11,97.83,98.93,96.6,97.13,285147,97.6225,-0.7,-0.71553,NASDAQ,,SkyWest,-1.2505083367222447,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9700389493658239
SKYW,2025-11-12,97.64,101.45,97.62,100.96,323141,99.4175,3.32,3.4,NASDAQ,,SkyWest,3.943168948831466,CASH,0.0,,0.0,CASH,0.9383797740764087,1.008289224008788
SKYW,2025-11-13,99.92,101.54,98.6,98.86,215434,99.73,-1.06,-1.06,NASDAQ,,SkyWest,-2.080031695721074,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9873164885648651
SKYW,2025-11-14,97.18,98.32,96.21,96.6,188449,97.0775,-0.58,-0.59683,NASDAQ,,SkyWest,-2.2860610965001027,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9647458304204528
SKYW,2025-11-17,96.69,96.69,92.61,92.97,222120,94.74,-3.72,-3.85,NASDAQ,,SkyWest,-3.7577639751552705,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9284929591531005
SKYW,2025-11-18,92.28,94.57,92.01,93.67,266500,93.1325,1.39,1.51,NASDAQ,,SkyWest,0.7529310530278721,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9354838709677415
SKYW,2025-11-19,94.55,95.01,92.66,93.17,218826,93.8475,-1.38,-1.46,NASDAQ,,SkyWest,-0.5337888331376162,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9304903625287122
SKYW,2025-11-20,94.98,95.07,91.84,92.53,321300,93.605,-2.45,-2.58,NASDAQ,,SkyWest,-0.6869163893957309,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9240986717267548
SKYW,2025-11-21,92.99,96.51,92.99,95.39,292200,94.47,2.4,2.58,NASDAQ,,SkyWest,3.090889441262301,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9526615399980022
SKYW,2025-11-24,95.34,97.0,94.88,96.19,237131,95.8525,0.85,0.89155,NASDAQ,,SkyWest,0.8386623335779442,CASH,0.0,,0.0,CASH,0.9383797740764087,0.960651153500449
SKYW,2025-11-25,96.97,100.06,96.94,99.34,265300,98.3275,2.37,2.44,NASDAQ,,SkyWest,3.2747686869736947,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9921102566663333
SKYW,2025-11-26,98.86,102.75,98.86,101.22,466100,100.4225,2.36,2.39,NASDAQ,,SkyWest,1.8924904368834206,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0108858483970833
SKYW,2025-11-28,101.0,102.33,99.52,101.52,140900,101.0925,0.52,0.51485,NASDAQ,,SkyWest,0.29638411381149865,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0138819534605008
SKYW,2025-12-01,99.56,101.15,98.73,99.29,303200,99.6825,-0.27,-0.27119,NASDAQ,,SkyWest,-2.196611505122137,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9916109058224304
SKYW,2025-12-02,100.21,101.5,99.04,100.91,388469,100.415,0.7,0.69853,NASDAQ,,SkyWest,1.6315842481619436,CASH,0.0,,0.0,CASH,0.9383797740764087,1.007789873164885
SKYW,2025-12-03,101.09,103.5,100.92,103.24,245227,102.1875,2.15,2.13,NASDAQ,,SkyWest,2.308988207313445,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0310596224907613
SKYW,2025-12-04,102.79,104.14,101.9,102.13,285300,102.74,-0.66,-0.64209,NASDAQ,,SkyWest,-1.0751646648585855,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0199740337561163
SKYW,2025-12-05,101.4,103.63,100.65,103.4,233608,102.27,2.0,1.97,NASDAQ,,SkyWest,1.2435131694898738,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0326575451912507
SKYW,2025-12-08,103.77,104.45,103.11,103.39,229534,103.68,-0.38,-0.36619,NASDAQ,,SkyWest,-0.009671179883952163,CASH,0.0,,0.0,CASH,0.9383797740764087,1.03255767502247
SKYW,2025-12-09,103.34,104.65,102.89,103.52,181100,103.6,0.18,0.17418,NASDAQ,,SkyWest,0.12573749879098983,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0338559872166178
SKYW,2025-12-10,103.67,106.78,103.1,106.57,302100,105.03,2.9,2.8,NASDAQ,,SkyWest,2.9462905718701693,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0643163886946962
SKYW,2025-12-11,107.0,108.5,105.81,107.44,241467,107.1875,0.44,0.41121,NASDAQ,,SkyWest,0.8163648306277693,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0730050933786073
SKYW,2025-12-12,107.67,108.7,105.19,105.84,286827,106.85,-1.83,-1.7,NASDAQ,,SkyWest,-1.4892032762471974,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0570258663737138
SKYW,2025-12-15,106.23,107.82,103.32,103.44,515293,105.2025,-2.79,-2.63,NASDAQ,,SkyWest,-2.267573696145131,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0330570258663732
SKYW,2025-12-16,104.12,106.09,102.57,103.51,385349,104.0725,-0.61,-0.58586,NASDAQ,,SkyWest,0.06767208043310102,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0337561170478373
SKYW,2025-12-17,103.42,105.27,101.56,101.9,315631,103.0375,-1.52,-1.47,NASDAQ,,SkyWest,-1.5554052748526725,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0176770198741631
SKYW,2025-12-18,103.33,105.27,103.17,104.28,328740,104.0125,0.95,0.91938,NASDAQ,,SkyWest,2.3356231599607424,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0414461200439424
SKYW,2025-12-19,104.23,105.27,103.89,104.1,689674,104.3725,-0.13,-0.12472,NASDAQ,,SkyWest,-0.17261219792865656,CASH,0.0,,0.0,CASH,0.9383797740764087,1.039648457005892
SKYW,2025-12-22,103.42,105.0,103.18,104.49,186049,104.0225,1.07,1.03,NASDAQ,,SkyWest,0.37463976945244504,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0435433935883347
SKYW,2025-12-23,103.95,104.11,102.04,102.35,201200,103.1125,-1.6,-1.54,NASDAQ,,SkyWest,-2.048042874916256,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0221711774692894
SKYW,2025-12-24,102.21,103.54,102.01,102.91,99115,102.6675,0.7,0.68486,NASDAQ,,SkyWest,0.5471421592574632,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0277639069210023
SKYW,2025-12-26,102.93,102.99,101.99,102.75,106400,102.665,-0.18,-0.17488,NASDAQ,,SkyWest,-0.1554756583422412,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0261659842205129
SKYW,2025-12-29,102.75,103.02,100.45,100.63,205740,101.7125,-2.12,-2.06,NASDAQ,,SkyWest,-2.063260340632611,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0049935084390287
SKYW,2025-12-30,100.24,101.49,99.97,101.03,280137,100.6825,0.79,0.78811,NASDAQ,,SkyWest,0.39749577660737057,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0089883151902521
SKYW,2025-12-31,101.05,101.37,100.36,100.41,251328,100.7975,-0.64,-0.63335,NASDAQ,,SkyWest,-0.6136791052162804,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0027963647258558
SKYW,2026-01-02,100.52,101.63,99.84,101.2,137400,100.7975,0.68,0.67648,NASDAQ,,SkyWest,0.7867742256747468,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0106861080595222
SKYW,2026-01-05,101.0,105.0,101.0,103.51,246618,102.6275,2.51,2.49,NASDAQ,,SkyWest,2.2826086956521774,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0337561170478373
SKYW,2026-01-06,103.13,103.18,100.68,101.43,280200,102.105,-1.7,-1.65,NASDAQ,,SkyWest,-2.009467684281707,CASH,0.0,,0.0,CASH,0.9383797740764087,1.0129831219414756
SKYW,2026-01-07,102.11,102.29,97.64,97.78,252922,99.955,-4.33,-4.24,NASDAQ,,SkyWest,-3.5985408656216133,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9765305103365619
SKYW,2026-01-08,97.07,98.96,96.7,98.7,298300,97.8575,1.63,1.68,NASDAQ,,SkyWest,0.9408877070975707,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9857185658643758
SKYW,2026-01-09,99.35,101.64,98.58,100.67,255400,100.06,1.32,1.33,NASDAQ,,SkyWest,1.995947315096247,CASH,0.0,,0.0,CASH,0.9383797740764087,1.005392989114151
SKYW,2026-01-12,100.1,100.14,98.08,98.55,235600,99.2175,-1.55,-1.55,NASDAQ,,SkyWest,-2.105890533426047,CASH,0.0,,0.0,CASH,0.9383797740764087,0.984220513332667
SKYW,2026-01-13,97.87,99.84,96.35,96.94,257300,97.75,-0.93,-0.95024,NASDAQ,,SkyWest,-1.633688483003548,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9681414161589929
SKYW,2026-01-14,96.94,97.5,95.23,96.3,257123,96.4925,-0.64,-0.6602,NASDAQ,,SkyWest,-0.660202186919745,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9617497253570354
SKYW,2026-01-15,96.48,100.22,96.43,100.11,203385,98.31,3.63,3.76,NASDAQ,,SkyWest,3.9563862928349014,CASH,0.0,,0.0,CASH,0.9383797740764087,0.9998002596624385
SKYW,2026-01-16,100.29,100.81,98.56,99.71,259400,99.8425,-0.58,-0.57832,NASDAQ,,SkyWest,-0.3995604834681865,CASH,0.0,,0.0,CASH,0.9383797740764087,0.995805452911215
