symbol,date,open,high,low,close,volume,vwap,change,changePercent,exchange,ticker_status,source_name
UAL,2025-07-25,89.5,91.59,89.1,91.11,5263310,90.325,1.61,1.8,NASDAQ,,United
UAL,2025-07-28,91.36,93.08,90.6,92.43,5138600,91.8675,1.07,1.17,NASDAQ,,United
UAL,2025-07-29,92.81,93.44,90.28,90.65,5144627,91.795,-2.16,-2.33,NASDAQ,,United
UAL,2025-07-30,90.92,91.38,89.1,90.24,4661800,90.41,-0.68,-0.74791,NASDAQ,,United
UAL,2025-07-31,90.51,90.93,88.02,88.31,5957435,89.4425,-2.2,-2.43,NASDAQ,,United
UAL,2025-08-01,85.43,85.7,82.42,84.57,7304144,84.53,-0.86,-1.01,NASDAQ,,United
UAL,2025-08-04,85.31,87.14,84.93,87.01,5135700,86.0975,1.7,1.99,NASDAQ,,United
UAL,2025-08-05,87.45,87.85,85.88,87.66,3817000,87.21,0.21,0.24014,NASDAQ,,United
UAL,2025-08-06,87.75,89.3,87.51,88.87,4046600,88.3575,1.13,1.28,NASDAQ,,United
UAL,2025-08-07,89.16,89.2,86.98,87.98,3686536,88.33,-1.18,-1.32,NASDAQ,,United
UAL,2025-08-08,88.19,90.43,87.07,89.29,4643000,88.745,1.1,1.25,NASDAQ,,United
UAL,2025-08-11,89.49,91.1,89.15,89.33,4008128,89.7675,-0.16,-0.17879,NASDAQ,,United
UAL,2025-08-12,91.99,98.85,91.84,98.47,11546060,95.2875,6.48,7.04,NASDAQ,,United
UAL,2025-08-13,98.67,100.06,97.17,99.79,6048200,98.9225,1.12,1.14,NASDAQ,,United
UAL,2025-08-14,98.02,99.33,97.52,99.14,3879008,98.5025,1.12,1.14,NASDAQ,,United
UAL,2025-08-15,99.77,101.47,99.34,100.93,6343737,100.3775,1.16,1.16,NASDAQ,,United
UAL,2025-08-18,100.25,102.76,99.67,102.37,3886400,101.2625,2.12,2.11,NASDAQ,,United
UAL,2025-08-19,102.43,103.55,101.4,102.19,3732100,102.3925,-0.24,-0.23431,NASDAQ,,United
UAL,2025-08-20,100.5,101.72,98.23,99.84,4408200,100.0725,-0.66,-0.65672,NASDAQ,,United
UAL,2025-08-21,99.35,99.43,96.65,97.19,3740726,98.155,-2.16,-2.17,NASDAQ,,United
UAL,2025-08-22,97.61,103.29,97.52,102.98,6043200,100.35,5.37,5.5,NASDAQ,,United
